,UID,Type,Est,Latitude,Longitude,ChainName,Name,Address,City,St,Zip,Phone,Web,Directions,Cat,County,RecordID,Elev,trail,hike,AmenitiesExtra,Comments,brand,CatName,PushPin,bIcon,Keyfilter,Pin
1,185994,Pro,428,40.946878,-90.324712,Low Clearance,Low Clearance,Main St,East Galesburg,IL,61430,,,,LC14,,,,,,,14 - 3 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_3_pushpin
1,185995,Pro,428,41.6948646,-93.0768922,Low Clearance,Low Clearance,Iowa 14,Newton,IA,50208,,,,LC14,,,,,,,14 - 4 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_4_pushpin
1,185996,Pro,428,39.79845,-120.178263,Low Clearance,Low Clearance,CA 49,Vinton,CA,,,,,LC14,,,,,,,14 - 5 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_5_pushpin
1,185997,Pro,428,40.053767,-86.480026,Low Clearance,Low Clearance,Lafayette Ave,Lebanon,IN,46052,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,185998,Pro,428,37.230848,-93.285425,Low Clearance,Low Clearance,Washington Ave,Springfield,MO,65803,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,185999,Pro,428,32.297007,-90.179891,Low Clearance,Low Clearance,Commerce St,Jacksonville,MS,39201,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,186000,Pro,428,41.415026,-84.032893,Low Clearance,Low Clearance,CR 424,Napoleon,OH,43545,,,,LC14,,,,,,,14 - 6 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_6_pushpin
1,186001,Pro,428,33.953397,-81.07968,Low Clearance,Low Clearance,2116-2198 Charleston Hwy,Cayce,SC,29033,,,,LC14,,,,,,,14 - 7 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_7_pushpin
1,186002,Pro,428,34.195721,-79.763288,Low Clearance,Low Clearance,201-225 E Cheves St,Florence,SC,29506,,,,LC14,,,,,,,14 - 9 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_9_pushpin
1,186003,Pro,429,43.394085,-94.832783,Low Clearance,Low Clearance,S 9th St,Estherville,IA,51334,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,186004,Pro,429,37.225707,-93.337061,Low Clearance,Low Clearance,Division St,Springfield,MO,65803,,,,LC15,,,,,,,15 - 0 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_0_pushpin
1,186005,Pro,429,35.660721,-101.398894,Low Clearance,Low Clearance,W Wilson St,Borger,TX,79007,,,,LC15,,,,,,,15 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_1_pushpin
1,186006,Pro,429,38.968446,-92.324849,Low Clearance,Low Clearance,Rangeline Rd under I-70,Columbia,MO,65202,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,186007,Pro,429,36.695059,-97.30987,Low Clearance,Low Clearance,Over US-77,Tonkawa,OK,74653,,,,LC15,,,,,,,15 - 2 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_2_pushpin
1,186008,Pro,429,39.106686,-94.580182,Low Clearance,Low Clearance,"Grand Blvd over I-70, I-35",Kansas City,MO,64106,,,,LC15,,,,,,,15 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_3_pushpin
1,186009,Pro,429,38.705346,-90.230179,Low Clearance,Low Clearance,N Broadway,St Louis,MO,63147,,,,LC15,,,,,,,15 - 4 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_15_4_pushpin
1,186010,Pro,429,41.751882,-88.321035,Low Clearance,Low Clearance,North Ave,Aurora,IL,60505,,,,LC15,,,,,,,16 - 1 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_1_pushpin
1,186011,Pro,429,38.613515,-90.302385,Low Clearance,Low Clearance,Southwest Ave,St Louis,MO,63139,,,,LC15,,,,,,,16 - 11 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_11_pushpin
1,186012,Pro,429,36.362169,-97.327027,Low Clearance,Low Clearance,Over I-35,Perry,OK,73077,,,,LC15,,,,,,,16 - 3 height clearance,low-clearance,,low_15_pushpin,"<\/div>', LC15Icon)",,low_16_3_pushpin
1,186013,Pro,421,41.026885,-94.159316,Low Clearance,Low Clearance,190th St,Afton,IA,50830,,,,LC7,,,,,,,7 - 1 height clearance (136),low-clearance,,low_7_pushpin,"<\/div>', LC7Icon)",-136%,low_7_1_pushpin
1,186014,Pro,421,43.130346,-94.190502,Low Clearance,Low Clearance,250th St,Algona,IA,50511,,,,LC7,,,,,,,7 - 1 height clearance (136),low-clearance,,low_7_pushpin,"<\/div>', LC7Icon)",-136%,low_7_1_pushpin
1,186015,Pro,421,41.646075,-93.476573,Low Clearance,Low Clearance,Vern Willey II Trail,Altoona,IA,50009,,,,LC7,,,,,,,7 - 1 height clearance (136),low-clearance,,low_7_pushpin,"<\/div>', LC7Icon)",-136%,low_7_1_pushpin
1,186016,Pro,422,35.258553,-90.692435,Low Clearance,Low Clearance,CR 732,Wynne,AR,72396,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186017,Pro,422,35.263275,-90.64618,Low Clearance,Low Clearance,CR 800,Parkin,AR,72373,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186018,Pro,422,41.902942,-94.763721,Low Clearance,Low Clearance,Robin Ave,Dedham,IA,51440,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186019,Pro,422,42.4711207,-90.650174,Low Clearance,Low Clearance,1130 Julien Dubuque Dr,Dubuque,IA,52003,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186020,Pro,422,40.8785686,-95.9305687,Low Clearance,Low Clearance,12th St,Union,NE,68455,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186021,Pro,422,29.3568541,-100.9409208,Low Clearance,Low Clearance,Cinegas Rd,Del Rio,TX,78840,,,,LC8,,,,,,,8 - 0 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_0_pushpin
1,186022,Pro,422,40.826115,-93.3195337,Low Clearance,Low Clearance,Raccoon Rd,Corydon,IA,50060,,,,LC8,,,,,,,8 - 9 height clearance (136),low-clearance,,low_8_pushpin,"<\/div>', LC8Icon)",-136%,low_8_9_pushpin
1,186023,Pro,423,30.328665,-81.676804,Low Clearance,Low Clearance,Myrtle Ave,Jacksonville,FL,32204,,,,LC9,,,,,,,9 - 0 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_0_pushpin
1,186024,Pro,423,43.122701,-94.189453,Low Clearance,Low Clearance,Off Plum Creek Rd,Algona,IA,50511,,,,LC9,,,,,,,9 - 0 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_0_pushpin
1,186025,Pro,423,36.079833,-86.997117,Low Clearance,Low Clearance,Newson Statoin Rd,Nashville,TN,37221,,,,LC9,,,,,,,9 - 0 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_0_pushpin
1,186026,Pro,423,43.382943,-94.187986,Low Clearance,Low Clearance,140th Ave,Bancroft,IA,50517,,,,LC9,,,,,,,9 - 1 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_1_pushpin
1,186027,Pro,423,41.467192,-93.414878,Low Clearance,Low Clearance,303-399 NE 61st St,Carlisle,IA,50047,,,,LC9,,,,,,,9 - 1 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_1_pushpin
1,186028,Pro,423,41.258886,-93.2341845,Low Clearance,Low Clearance,575-631 Pratt St,Melcher-Dallas,IA,50062,,,,LC9,,,,,,,9 - 1 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_1_pushpin
1,186029,Pro,423,40.9319957,-91.4051371,Low Clearance,Low Clearance,665-699 N Pine St,New London,IA,52645,,,,LC9,,,,,,,9 - 1 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_1_pushpin
1,186030,Pro,423,43.483721,-71.886558,Low Clearance,Low Clearance,Walker Brook Rd,Danbury,NH,3230,,,,LC9,,,,,,,9 - 4 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_4_pushpin
1,186031,Pro,423,41.3201081,-93.0412993,Low Clearance,Low Clearance,1616 McKimber Dr,Knoxville,IA,50138,,,,LC9,,,,,,,9 - 6 height clearance (136),low-clearance,,low_9_pushpin,"<\/div>', LC9Icon)",-136%,low_9_6_pushpin
1,186112,Pro,424,40.350958,-74.077167,Low Clearance,Low Clearance,West Front St,Red Bank,NJ,7738,,,,LC10,,,,,,,10 - 11 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_11_pushpin
1,186113,Pro,428,40.346059,-74.113913,Low Clearance,Low Clearance,West Front St,Red Bank,NJ,7738,,,,LC14,,,,,,,14 - 5 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_5_pushpin
1,186118,Pro,424,41.721521,-80.844759,Low Clearance,Low Clearance,Mill Creek Rd between 45 and Forman Rd,Jefferson,OH,44010,,,,LC10,,,,,,,10 - 8 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_8_pushpin
1,186131,Pro,428,42.661433,-72.546147,Low Clearance,Low Clearance,River St underneath I-91,Bernardston,MA,1337,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,186401,Pro,424,41.393126,-73.463337,Low Clearance,Low Clearance,Lake Ave\/West St,Danbury,CT,6810,,,,LC10,,,,,,,10 - 7 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_7_pushpin
1,186402,Pro,424,41.397093,-73.462392,Low Clearance,Low Clearance,Rose Hill Ave,Danbury,CT,6810,,,,LC11,,,,,,,11 - 2 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_2_pushpin
1,186403,Pro,424,41.411155,-73.427117,Low Clearance,Low Clearance,Beaver Brook Rd under Federal Rd,Danbury,CT,6810,,,,LC10,,,,,,,10 - 6 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_6_pushpin
1,186404,Pro,424,41.437616,-73.397567,Low Clearance,Low Clearance,Sand Cut Rd,Brookfield,CT,6804,,,,LC10,,,,,,,10 - 6 height clearance (136),low-clearance,,low_10_pushpin,"<\/div>', LC10Icon)",-136%,low_10_6_pushpin
1,186424,Pro,427,39.361496,-83.866245,Low Clearance,Low Clearance,350 east of 68,Cuba,OH,45177,,,,LC13,,,,,,,"13 - 5 height clearance (136), To bypass, East bound on SR 350, before Cuba, go south (turn right) on US 68 and then turn left on Cuba Road. This will bring you back to SR 350. Turn right to continue east on SR 350. Or West bound on SR 350, in Cuba, turn left on Cuba Road. Follow Cuba Road to US 68 and turn right (north). Then turn left back onto SR 350 west bound",low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_5_pushpin
1,186425,Pro,425,41.779175,-74.135375,Low Clearance,Low Clearance,999 Mohonk Rd,New Paltz,NY,12561,,,,LC11,,,,,,,11 - 0 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_0_pushpin
1,186426,Pro,426,44.318453,-69.773298,Low Clearance,Low Clearance,Water St under railroad,Augusta,ME,4330,,,,LC12,,,,,,,12 - 10 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_10_pushpin
1,186435,Pro,428,43.465372,-89.745151,Low Clearance,Low Clearance,South Blvd,Baraboo,WA,53913,,,,LC14,,,,,,,14 - 0 height clearance,low-clearance,,low_14_pushpin,"<\/div>', LC14Icon)",,low_14_0_pushpin
1,186983,Pro,425,39.947111,-77.64238,Low Clearance,Low Clearance,Norland Ave,Chambersburg,PA,17201,,,,LC11,,,,,,,11 - 2 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_2_pushpin
1,186988,Pro,427,38.401923,-104.616473,Low Clearance,Low Clearance,N Purcell Blvd UNDER I-25,Pueblo,CO,81003,,,,LC13,,,,,,,13 - 3 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_3_pushpin
1,187098,Pro,425,43.444196,-71.662671,Low Clearance,Low Clearance,Chance Pond Rd,Franklin,NH,3235,,,,LC11,,,,,,,11 - 0 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_0_pushpin
1,187158,Pro,425,39.296217,-76.787312,Low Clearance,Low Clearance,Underneath 40\/Baltimore National Pike if you try to enter westbound or leaving to go west,Ellicott City,MD,21043,,,,LC11,,,,,,,11 - 1 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_1_pushpin
1,187164,Pro,420,39.115478,-108.736134,Covered Bridge,Tunnel,Rimrock Dr,Fruita,CO,81521,,,,bt,,,,,,,Tunnel with 11-5 at two feet inside the curbs to a max of 16-1 above the center yellow line,bt,,low_bt_pushpin,"<\/div>', btIcon)",,low_bt_pushpin
1,187167,Pro,420,39.113121,-108.735737,Covered Bridge,Tunnel,Rimrock Dr,Fruita,CO,81521,,,,bt,,,,,,,Tunnel with 11-5 at two feet inside the curbs to a max of 16-1 above the center yellow line,bt,,low_bt_pushpin,"<\/div>', btIcon)",,low_bt_pushpin
1,187168,Pro,420,39.032852,-108.646006,Covered Bridge,Tunnel,Rimrock Dr,Fruita,CO,81521,,,,bt,,,,,,,Tunnel with 11-5 at two feet inside the curbs to a max of 16-1 above the center yellow line,bt,,low_bt_pushpin,"<\/div>', btIcon)",,low_bt_pushpin
1,187169,Pro,425,47.676084,-122.19137,Low Clearance,Low Clearance,Kirkland Way under railroad,Kirkland,WA,98033,,,,LC11,,,,,,,11 - 6 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_6_pushpin
1,187194,Pro,427,47.222236,-117.363058,Low Clearance,Low Clearance,Rosalia Road,Rosalia,WA,99170,,,,LC13,,,,,,,"13 - ? height clearance, arch bridge so the sides are 11-3 at edge, it is on blind curve with lesser traffic, move to middle of road, 13 ft has cleared it fine (136)",low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_0_pushpin
1,187211,Pro,425,39.334997,-77.759658,Low Clearance,Low Clearance,Bakerton Rd,Harpers Ferry,WV,25425,,,,LC11,,,,,,,11 - 0 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_0_pushpin
1,187248,Pro,426,40.189948,-74.907875,Low Clearance,Low Clearance,Langhorne Yardley Rd,Langhorne,PA,19047,,,,LC12,,,,,,,12 - 6 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_6_pushpin
1,187249,Pro,425,41.247127,-80.214497,Low Clearance,Low Clearance,"US 62 west of I-79, northeast of Mercer",Mercer,PA,16137,,,,LC11,,,,,,,11 - 7 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_7_pushpin
1,187259,Pro,425,39.951224,-77.632572,Low Clearance,Low Clearance,Woodstock Rd,Chambersburg,PA,17201,,,,LC11,,,,,,,11 - 0 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_0_pushpin
1,187260,Pro,425,50.379886,-102.584079,Low Clearance,Low Clearance,605\/9 Ave,Broadview,SK,,,,,LC11,,,,,,,11 - 1 height clearance (136),low-clearance,,low_11_pushpin,"<\/div>', LC11Icon)",-136%,low_11_1_pushpin
1,187321,Pro,426,48.19571,-106.637391,Low Clearance,Low Clearance,State Hwy 24W,Glasgow,MT,59230,,,,LC12,,,,,,,12 - 3 height clearance (136),low-clearance,,low_12_pushpin,"<\/div>', LC12Icon)",-136%,low_12_3_pushpin
1,187348,Pro,427,35.659526,-78.975335,Low Clearance,Low Clearance,Old US Hwy 1,New Hill,NC,27562,,,,LC13,,,,,,,13 - 2 height clearance (136),low-clearance,,low_13_pushpin,"<\/div>', LC13Icon)",-136%,low_13_2_pushpin
1,187730,Pub,480,39.491194,-78.427299,Road Grade,Road Grade,"Hwy 9, on Hwy 9 just east of Hwy 29",Great Cacapon,WV,25422,,,,Grade,,,,,,,"1307 ft elev, Eastbound: opposite, Westbound: 7 percent climb followed by a 7 percent descent for 1 mile to Hwy 29",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187731,Pub,480,39.624954,-78.231652,Road Grade,Road Grade,"Hwy 9, on Hwy 9 heading west of Berkeley Springs",Berkeley Springs,WV,25411,,,,Grade,,,,,,,"760 ft elev, Eastbound: opposite, Westbound: 7 percent climb followed by a 7 percent descent for 1 mile total",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187732,Pub,480,39.626443,-78.253411,Road Grade,Road Grade,"Hwy 9, on Hwy 9 heading west of Berkeley Springs",Berkeley Springs,WV,25411,,,,Grade,,,,,,,"955 ft elev, Eastbound: opposite, Westbound: a mix of short steep descents and climbs, mostly descending over a span of almost 2 miles",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187733,Pub,480,39.505417,-78.361251,Road Grade,Road Grade,"Hwy 9, on Hwy 9 between Berkeley Springs and Hwy 29",Great Cacapon,WV,25422,,,,Grade,,,,,,,"677 ft elev, Eastbound: opposite, Westbound: a mix of short steep descents and climbs between 6-9 percent grades, over a span of almost 3.5 miles, then the next long climb begins",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187734,Pub,480,39.33126,-79.923665,Road Grade,Road Grade,"US 50, on US 50 just east of Thornton, WV",Thornton,WV,26440,,,,Grade,,,,,,,"1623 ft elev, Eastbound: 8 percent descent for 1 mile with curves., Westbound: 8 percent grade descent for 1.4 mi with curves into town",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187735,Pub,480,39.331022,-79.744306,Road Grade,Road Grade,"US 50, on US 50 just east of Fellowsville, WV",Tunnelton,WV,26444,,,,Grade,,,,,,,"2575 ft elev, Eastbound: 8-9 percent descent for 3 mile with curves and hairpin turns, Westbound: 7 percent grade descent for 4 mi with curves",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187736,Pub,480,39.310852,-79.59123,Road Grade,Road Grade,"US 50, on US 50 west of Aurora, WV",Aurora,WV,26705,,,,Grade,,,,,,,"2750 ft elev, Eastbound: 4-5 percent descent for 2 miles., Westbound: 9 percent grade descent for 3 miles with curves. Brake check required for trucks, recommended for all.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187737,Pub,480,39.280681,-79.303275,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",Gormania,WV,26720,,,,Grade,,,,,,,"2890 ft elev, Eastbound: opposite, Westbound: 9 percent grade descent for 2 miles into town.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187738,Pub,480,39.304462,-79.409362,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",Oakland,MD,21550,,,,Grade,,,,,,,"2990 ft elev, Eastbound: opposite, Westbound: 9% grade descent for 1 mile",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187739,Pub,480,39.280344,-79.236786,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",Mount Storm,WV,26739,,,,Grade,,,,,,,"2830 ft elev, Eastbound: 9 percent descent for 5 miles with curves and hairpin turns., Westbound: opposite",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187740,Pub,480,39.361352,-79.002815,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",New Creek,WV,26743,,,,Grade,,,,,,,"1385 ft elev, Eastbound: 9 percent descent for 1 mile., Westbound: 9 percent descent for 1 mile.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187741,Pub,480,39.330437,-78.709582,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",Romney,WV,26757,,,,Grade,,,,,,,"1420 ft elev, Eastbound: 7-8 percent descent for 1 mile., Westbound: 7-8 percent descent for 2.5 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187742,Pub,480,39.278296,-78.503393,Road Grade,Road Grade,"US 50, on US 50 between Thornton and Capon Bridge, WV",Augusta,WV,26704,,,,Grade,,,,,,,"1585 ft elev, Eastbound: 7 percent descent for 2 miles., Westbound: 5-6 percent descent for 2 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187743,Pub,480,39.438786,-79.229857,Road Grade,Road Grade,"WV 42\/MD 38, WV 42\/MD 38 between US 50 and MD 135",Kitzmiller,WV,21538,,,,Grade,,,,,,,"2960 ft elev, Northbound: Opposite., Southbound: Grade of at least 5 percent for 5 miles. 11 percent grade descent for last 1.5 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187744,Pub,480,39.085563,-78.51064,Road Grade,Road Grade,"WV 48, WV 48\/55 between I-81 and Wardensville, WV",Wardensville,WV,26851,,,,Grade,,,,,,,"2140 ft elev, Eastbound: 6 percent descent for 2 miles follwed by 1.5 mi of varying milder grades from 3-5 percent and then 8 percent for a little less than 1 mile., Westbound: 10 percent grade descent for 2 miles and then 5-6 percent for 1.5 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187745,Pub,480,39.100029,-78.835813,Road Grade,Road Grade,"WV 48, WV 48 between Baker and Moorefield, WV",Baker,WV,26801,,,,Grade,,,,,,,"2135 ft elev, Eastbound: A couple of 5-6 percent descents for 1 and 2 miles., Westbound: 6 percent grade descent for 2 miles and then 8 percent for 3 miles with two short breaks.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187746,Pub,480,39.209981,-79.204685,Road Grade,Road Grade,"WV 42, WV 42 between Mt Storm and Scherr, WV",Keyser,WV,26726,,,,Grade,,,,,,,"2730 ft elev, Eastbound: opposite, Westbound: 9 percent grade descent for 4 miles with curves and mining truck traffic.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187747,Pub,480,39.693922,-79.259507,Road Grade,Road Grade,"I-68, I-68 between Exit 14 in MD and WV State Line",Accident,MD,21520,,,,Grade,,,,,,,"2740 ft elev, Westbound: This starts a stretch of varying grades of 4-6% for almost 10 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187748,Pub,480,39.662988,-79.489828,Road Grade,Road Grade,"I-68, I-68 between MD State Line and Morgantown, WV",Bruceton Mills,WV,26525,,,,Grade,,,,,,,"2400 ft elev, Eastbound: 6 percent grade descent for 2 miles., Westbound: 6 percent grade descent for 1.8 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187749,Off,481,39.658281,-79.83607,Runaway Ramp,Runaway Ramp,"I-68, I-68, east of Exit 15, east of Morgantown, WV",Morgantown,WV,26508,,,,Ramp,,,,,,,"1425 ft elev, Runaway Ramp westbound to right as road then curves to the right",road-grades,,runaway_pushpin,"*""",,runaway_pushpin
1,187750,Pub,480,39.457135,-79.602537,Road Grade,Road Grade,"WV 7, WV 7 east of Kingwood, WV",Terra Alta,WV,26764,,,,Grade,,,,,,,"2705 ft elev, Westbound: Nearly 10 percent grade descent for 4 miles.",road-grades,,roadgrade_pushpin,"*""",,roadgrade_pushpin
1,187751,Pub,481,39.456055,-79.644797,Runaway Ramp,Runaway Ramp,"WV 7, WV 7 east of Kingwood, WV",Terra Alta,WV,26764,,,,Ramp,,,,,,,"1485 ft elev, Runaway Ramp westbound to right as road has a slight curve to left and then a sharp turn to the right beyond ramp",road-grades,,runaway_pushpin,"*""",,runaway_pushpin
