,Latitude,Longitude,Comments,Name,Cat,Address,City,St,Zip
7728,42.480478999999995,-82.91673399999999,14 - 0 height clearance,Low Clearance,LC14,over I-94,Detroit,MI,48126
7729,42.481469,-82.91675500000001,14 - 4 height clearance,Low Clearance,LC14,over I-94,Detroit,MI,48126
7730,42.487839,-82.91735600000001,14 - 2 height clearance,Low Clearance,LC14,over I-94,Detroit,MI,48126
7731,42.493113,-82.91695899999999,14 - 9 height clearance,Low Clearance,LC14,over I-94,Detroit,MI,48126
7732,42.495162,-82.917045,14 - 7 height clearance,Low Clearance,LC14,over I-94,Detroit,MI,48126
7733,41.076718,-73.474508,10 - 4 height clearance (136),Low Clearance,LC10,over Leroy Ave,Darien,CT,6820
7734,41.119091,-83.175291,13 - 0 height clearance (136),Low Clearance,LC13,over Water St,Toledo,OH,43607
7735,40.433889,-79.885181,9 - 0 height clearance (136),Low Clearance,LC9,15218 Race St,Pittsburgh,PA,15218
7736,40.440847999999995,-79.886437,13 - 5 height clearance (136),Low Clearance,LC13,Rowland Connector,Pittsburgh,PA,15221
7737,40.440444,-79.886354,13 - 5 height clearance (136),Low Clearance,LC13,Rebecca Ave,Pittsburgh,PA,15221
7738,40.442522,-79.886978,14 - 3 height clearance,Low Clearance,LC14,South Ave,Pittsburgh,PA,15221
7739,40.444621000000005,-79.887632,14 - 3 height clearance,Low Clearance,LC14,Lincoln Hwy,Pittsburgh,PA,15221
7740,40.408516,-79.866839,12 - 8 height clearance (136),Low Clearance,LC12,Rail over Ajax Way\/4th St,Braddock,PA,15104
7741,40.404996000000004,-79.865375,11 - 10 height clearance (136),Low Clearance,LC11,6th St,Braddock,PA,15104
7742,40.402318,-79.864307,13 - 7 height clearance,Low Clearance,LC13,Jones Ave,Braddock,PA,15104
7743,40.400852,-79.86244,12 - 7 height clearance (136),Low Clearance,LC12,Verona St,Braddock,PA,15104
7744,40.439688000000004,-79.886213,"Just avoid, unmarked and could be 9 - 0 or less height clearance (136)",Low Clearance,LC9,Kelly Ave,Pittsburgh,PA,15221
7745,44.896069,-123.120337,9 - 4 height clearance (136),Low Clearance,LC9,Riverdale Rd,Salem,OR,97302
7746,44.870509000000006,-123.144593,12 - 9 height clearance (136),Low Clearance,LC12,River Rd S,Salem,OR,97306
7747,44.851503,-123.147994,12 - 3 height clearance (136),Low Clearance,LC12,River Rd S,Salem,OR,97306
7748,44.834457,-123.136265,10 - 11 height clearance (136),Low Clearance,LC10,Riverside Dr S,Salem,OR,97306
7749,39.078032,-84.495987,13 - 4 height clearance (136),Low Clearance,LC13,Hwy 9\/Licking Pike,Newport,KY,41071
7750,40.967732,-72.18141800000001,9 - 9 height clearance (136),Low Clearance,LC9,Accabonac Rd,East Hampton,NY,11937
7751,40.958851,-72.228564,10 - 0 height clearance (136),Low Clearance,LC10,Stephen Hands Path,East Hampton,NY,11937
7752,40.956196999999996,-72.243669,8 - 10 height clearance (136),Low Clearance,LC8,Daniels Hold Rd,East Hampton,NY,11937
7753,40.427627,-75.934071,11 - 7 height clearance (136),Low Clearance,LC11,over Leesport Ave,Reading,PA,19605
7754,32.350972999999996,-108.709657,13 - 8 height clearance,Low Clearance,LC13,over NM 70,Lordsburg,NM,88045
7755,46.716756,-92.221113,"1284 ft elev, South: 10 percent grade for 0.50 mile, North: 6 percent grade for 0.50 mile",Road Grade,Grade,W Skyline Pkwy,Duluth,MN,55810
7756,46.726155,-92.217015,"1185 ft elev, Northbound\/Eastbound: 6 percent grade descent for about 4 miles followed by a very short 8 percent grade, Southbound opposite.",Road Grade,Grade,I-35,Duluth,MN,55810
7757,37.832297,-120.24411599999999,"3070 ft elev, Westbound: 7 percent grade descent for about 12 miles",Road Grade,Grade,Hwy 120\/New Priest Grade Rd,Groveland,CA,95321
7758,39.946079,-83.28165200000001,unknown covered bridge height clearance,Covered Bridge,bt,Taylor Blair Rd,West Jefferson,OH,43162
7759,40.557301,-74.205083,12 - 9 height clearance (136),Low Clearance,LC12,Arthur Kill Rd,Staten Island,NY,10312
7760,31.966417,-110.289979,14 - 0 height clearance,Low Clearance,LC14,E 4th St\/Business I-10,Benson,AZ,85602
7761,32.73595,-114.62266100000001,14 - 0 height clearance,Low Clearance,LC14,Picacho Rd,Winterhaven,CA,92283
7762,33.96787,-112.731003,13 - 10 height clearance,Low Clearance,LC13,US 60 eastbound under N Frontier St and S Washington St,Wickenburg,AZ,85390
7763,33.968137,-112.730823,13 - 7 height clearance,Low Clearance,LC13,US 60 westbound under N Frontier St and S Washington St,Wickenburg,AZ,85390
7764,44.049715,-103.240081,"3670 ft elev, Runaway Ramp northbound off to the right",Runaway Ramp,Ramp,Hwy 16,Rapid City,SD,57701
7765,49.736982,-95.210348,"14 - 7 height clearance, 4 - 5 m",Low Clearance,LC14,under TCH,Whiteshell,MB,
7766,49.730965000000005,-95.243897,"14 - 7 height clearance, 4 - 5 m",Low Clearance,LC14,301 under TCH,Oakbank,MB,
7767,49.689656,-95.335757,13 - 4 height clearance (136),Low Clearance,LC13,301 under TCH,Falcon Beach,MB,
7768,49.905485999999996,-97.134314,12 - 10 height clearance (136),Low Clearance,LC12,Main St,Winnipeg,MB,
7769,49.88155,-97.194109,13 - 9 height clearance,Low Clearance,LC13,TCH,Winnipeg,MB,
7770,27.895052000000003,-97.62848199999999,12 - 6 height clearance (136),Low Clearance,LC12,I-27 Access Rd and Railroad Ave,Corpus Christi,TX,78410
7771,27.896553000000004,-81.58291700000001,12 - 6 height clearance (136),Low Clearance,LC12,rail over E Polk Ave,Lake Wales,FL,33853
7772,27.868577000000002,-81.550741,unknown height clearance (136),Low Clearance,LC9,rail over Garfield Nursery Rd,Lake Wales,FL,33898
7773,27.836645,-81.527526,9 - 6 height clearance (136),Low Clearance,LC9,rail over Libby Rd,Babson Park,FL,33827
7774,27.79229,-81.522155,8 - 6 height clearance (136),Low Clearance,LC8,rail over S Lake Patrick Rd,Babson Park,FL,33827
7775,33.767471,-84.36083199999999,13 - 6 height clearance,Low Clearance,LC13,Eastside Beltline Trail over Ralph McGill Blvd NE,Atlanta,GA,30306
7776,42.86714,-73.902878,10 - 11 height clearance (136),Low Clearance,LC10,rail over Glenridge Rd,Schenectady,NY,12302
7777,42.863389,-73.906025,10 - 10 height clearance (136),Low Clearance,LC10,rail over Maple Ave,Schenectady,NY,12302
7778,38.985093,-99.742232,13 - 9 height clearance,Low Clearance,LC13,I-70 over Hwy 147,Ogallah,KS,67656
7779,47.095133000000004,-122.61671499999999,12 - 9 height clearance on arch sides (136),Low Clearance,LC12,Pendleton Ave under I-5,Tacoma,WA,98433
7780,41.361706,-74.682347,9 - 0 height clearance (136),Low Clearance,LC9,N Maple Ave,Port Jervis,NY,12771
7781,41.363382,-74.68484699999999,12 - 8 height clearance (136),Low Clearance,LC12,E Main St,Port Jervis,NY,12771
7782,44.556053000000006,-72.794881,"2145 ft elev, Do not take big rigs on this road. You will regret it. Southbound: 10 percent grade descent for 1.5 miles., Northbound: 8 percent grade descent for 2 miles",Road Grade,Grade,VT 108 north of Stowe,Jeffersonville,VT,5464
7783,40.760954999999996,-74.41826800000001,"13 - 7 height clearance, Eastbound (12-9 Westbound)",Low Clearance,LC13,Railway over NJ 124 \/ Madison Ave,Madison,NJ,7940
7784,40.76113,-74.41808,"12 - 9 height clearance Westbound (136), 13-7 in Eastbound direction)",Low Clearance,LC12,Railway over NJ 124 \/ Madison Ave,Madison,NJ,7940
7785,37.541162,-88.96824699999999,13 - 5 height clearance (136),Low Clearance,LC13,Rail over Tunnel Hill Rd,Goreville,IL,62939
7786,42.016712,-71.53840600000001,11 - 8 height clearance (136),Low Clearance,LC11,Canal St,Blackstone,MA,1504
7787,45.653797,-110.944602,13 - 2 height clearance (136),Low Clearance,LC13,Moffit Gulch Rd under I-90,Bozeman,MT,59715
7788,45.666465,-110.980272,13 - 9 height clearance,Low Clearance,LC13,Fort Ellis Rd under I-90,Bozeman,MT,59715
7789,34.122240000000005,-84.750147,"13 - 6 height clearance, Eastbound, Westbound",Low Clearance,LC13,Pkwy over Old Allatoona Rd SE,Emerson,GA,30137
7790,42.039809999999996,-80.264634,13 - 2 height clearance (136),Low Clearance,LC13,Rail over PA-98,Fairview,PA,16415
7791,42.039297999999995,-80.263992,13 - 2 height clearance (136),Low Clearance,LC13,Rail over PA-98,Fairview,PA,16415
7792,42.11594,-80.097452,12 - 4 height clearance (136),Low Clearance,LC12,Rail over Liberty St,Erie,PA,16502
7793,42.116659999999996,-80.093251,13 - 7 height clearance,Low Clearance,LC13,Rail over Cherry St,Erie,PA,16502
7794,42.11997,-80.08358100000001,13 - 5 height clearance (136),Low Clearance,LC13,Rail over Sassafras St,Erie,PA,16501
7795,42.120656,-80.081108,13 - 10 height clearance,Low Clearance,LC13,Rail over Peach St,Erie,PA,16501
7796,42.121094,-80.079668,14 - 4 height clearance,Low Clearance,LC14,Rail over Slate St,Erie,PA,16501
7797,42.121614,-80.078316,12 - 8 height clearance (136),Low Clearance,LC12,Rail over French St,Erie,PA,16501
7798,42.122769,-80.07474,11 - 6 height clearance (136),Low Clearance,LC11,Rail over Division St,Erie,PA,16503
7799,42.124071,-80.07094000000001,13 - 6 height clearance,Low Clearance,LC13,Rail over Parade St,Erie,PA,16503
7800,42.125848,-80.06644200000001,13 - 0 height clearance (136),Low Clearance,LC13,Rail over Ash St,Erie,PA,16503
7801,42.144697,-80.01430500000001,13 - 6 height clearance,Low Clearance,LC13,Rail over Water St,Erie,PA,16503
7802,42.166779,-79.952933,13 - 8 height clearance,Low Clearance,LC13,Rail over US 20,Harborcreek,PA,16421
7803,42.167451,-79.95336,13 - 8 height clearance,Low Clearance,LC13,Rail over US 20,Harborcreek,PA,16421
7804,40.041573,-75.250937,8 - 6 covered bridge height clearance,Covered Bridge,bt,Rail over River Rd,Narberth,PA,19072
7805,42.649874,-73.925606,11 - 2 height clearance (136),Low Clearance,LC11,over NY 85A,Voorheesville,NY,12186
7806,41.595290999999996,-93.615848,13 - 5 height clearance (136),Low Clearance,LC13,over Robert D Ray Dr,Des Moines,IA,51235
7807,43.233639000000004,-78.355665,12 - 9 height clearance (136),Low Clearance,LC12,Bridge on Beals Rd,Medina,NY,14103
7808,43.23556,-78.340425,7 - 6 height clearance (136),Low Clearance,LC7,Tunnel under Erie Canal,Medina,NY,14103
7809,46.359044,-123.566524,14 - 8 height clearance,Low Clearance,LC14,Truss bridge on WA 4,Grays River,WA,98621
7810,46.345905,-123.509391,"784 ft elev, East: 5 percent grade descent for 2.5 miles",Road Grade,Grade,"Hwy 4 west of Kelso, east of Grays River",Skamokawa,WA,98647
7811,46.147378,-122.91421000000001,14 - 7 height clearance,Low Clearance,LC14,Truss bridge on WA 4,Kelso,WA,98626
7812,33.759741999999996,-84.349175,11 - 0 height clearance (136),Low Clearance,LC11,DeKalb Ave NE and rail over US 23 \/ Moreland Ave,Atlanta,GA,30316
7813,37.979734,-81.138707,13 - 9 height clearance,Low Clearance,LC13,Main St E over Minden Rd,Oak Hill,WV,25901
7814,37.976471000000004,-81.14048000000001,14 - 8 height clearance,Low Clearance,LC14,Main St E over Hwy 19,Oak Hill,WV,25901
7815,40.744285,-73.733439,9 - 10 height clearance on sides - 11 - 6 in middle lane (136),Low Clearance,LC9,over Cross Island Pkwy,Little Neck,NY,11362
7816,40.74348,-73.731966,"10 - 6 height clearance on side, 10-10 in middle (136)",Low Clearance,LC10,over Cross Island Pkwy,Little Neck,NY,11362
7817,40.682246,-73.663414,9 - 5 height clearance eastbound (136),Low Clearance,LC9,over Southern State Pkwy,Malverne,NY,11565
7818,40.682547,-73.66328399999999,9 - 6 height clearance westbound (136),Low Clearance,LC9,over Southern State Pkwy,Malverne,NY,11565
7819,40.759975,-73.623468,9 - 3 height clearance northbound (136),Low Clearance,LC9,over Northern State Pkwy,Old Westbury,NY,11568
7820,40.759948,-73.623795,6 - 11 height clearance southbound (136),Low Clearance,LC7,over Northern State Pkwy,Old Westbury,NY,11568
7821,32.767625,-97.308888,13 - 6 height clearance southbound\/westbound,Low Clearance,LC13,N Sylvania Ave over TX 121,Fort Worth,TX,76137
7822,32.767235,-97.308888,14 - 2 height clearance northbound\/eastbound,Low Clearance,LC14,N Sylvania Ave over TX 121,Fort Worth,TX,76137
7823,48.495266,-113.981435,13 - 6 height clearance,Low Clearance,LC13,Rail over Going to The Sun Rd,West Glacier,MT,59936
7824,33.752928000000004,-96.5348,10 - 6 height clearance (136),Low Clearance,LC10,Rail over E Crawford St \/ E Owing St,Denison,TX,75021
7825,33.752513,-96.53394200000001,10 - 6 height clearance (136),Low Clearance,LC10,Rail over E Crawford St \/ E Owing St,Denison,TX,75021
7826,48.441545,-113.219255,13 - 0 height clearance (136),Low Clearance,LC13,"Rail over Hwy 49, just west of 2",East Glacier Park,MT,59434
7827,41.204008,-81.378323,11 - 5 height clearance (136),Low Clearance,LC11,rail over Seasons Rd,Streetsboro,OH,44241
7828,41.197972,-81.367124,12 - 4 height clearance (136),Low Clearance,LC12,rail over Hudson Rd,Kent,OH,44240
7829,37.475884,-108.65953799999998,16 - 8 height clearance,Low Clearance,LC15,over 491,Cortez,CO,81321
7830,36.963108,-108.193129,17 - 0 height clearance,Low Clearance,LC15,Mine Rd over NM-170,La Plata,NM,87418
7831,37.891154,-110.37058600000002,14 - 11 height clearance,Low Clearance,LC14,Bridge on 95,Hite,UT,84533
7832,30.462304,-91.189601,15 - 0 height clearance,Low Clearance,LC15,rail over drive no north side of casino,Baton Rouge,LA,70802
7833,47.750262,-114.23062900000001,"3440 ft elev, Southbound: 6 percent grade descent for maybe a mile",Road Grade,Grade,Hwy 93,Polson,MT,59860
7834,47.058552,-112.045099,"3750 ft elev, Southbound: A 4-5 percent grade descent for 1.5 mi followed by a short climb. Followed by a 5 percent grade descent for maybe a mile with additional 4 percent grades for another couple of miles.",Road Grade,Grade,Hwy 93,Wolf Creek,MT,59648
7835,37.884033,-110.415945,"4140 ft elev, Northbound: A 10 percent grade descent for under a mile. Southbound: A 10-11 percent grade descent for 1 mile.",Road Grade,Grade,Hwy 95,Lake Powell,UT,84533
7836,39.928708,-111.08413,"7475 ft elev, Northwestbound: A 4 percent grade descent for about 3.5 miles",Road Grade,Grade,Hwy 6,Helper,UT,84526
7837,37.774865000000005,-109.356187,"6985 ft elev, Northbound: A 6 percent grade descent for about 1.2 miles followed by a climb. Passing lane while climbing southbound.",Road Grade,Grade,Hwy 191,Blanding,UT,84511
7838,35.787692,-106.949499,"6730 ft elev, Southbound: 4 percent descent for almost a mile. Northbound: Short 5 percent descent for a third of a mile.",Road Grade,Grade,"550, Between Cuba and San Ysidro, NM",Jemez Springs,NM,87025
7839,37.060959000000004,-108.175953,"6350 ft elev, Southbound: 7 percent descent for half a mile with a 55 mph bridge at the bottom",Road Grade,Grade,"140, Between state line and Hesperus, CO",Hesperus,CO,81326
7840,42.006951,-114.67178500000001,"5630 ft elev, Southbound: 4 percent descent for almost 2 miles.  Northbound has a extra lane for climbing this grade.",Road Grade,Grade,Hwy 93 north of state line,Twin Falls,ID,83301
7841,43.402746,-113.627692,"5750 ft elev, Southbound: 5-6 percent descent for almost a mile.",Road Grade,Grade,"Hwy 93, 26, 20, between Arco and Shoshone, ID",Arco,ID,83213
7842,38.375828999999996,-109.45103300000001,"5250 ft elev, Northbound: 7 percent grade descent for half a mile.",Road Grade,Grade,Hwy 191 south of Moab,Moab,UT,84532
7843,38.328604999999996,-109.429718,"5750 ft elev, Northbound: 4 percent grade descent for a mile and then a 7 percent grade descent for 1.2 miles",Road Grade,Grade,Hwy 191 south of Moab,Moab,UT,84532
7844,39.697663,-111.958223,"5550 ft elev, Eastbound: 7 percent grade descent for 1.5 mile.",Road Grade,Grade,Hwy 132,Nephi,UT,84648
7845,47.022696,-114.11196000000001,"3830 ft elev, Southbound: 8 percent grade descent for almost 1 mile with a short 3 percent grade descent just before and after",Road Grade,Grade,Hwy 93 north of Missoula,Missoula,MT,59808
7846,48.470508,-112.79563999999999,"4100 ft elev, Northbound: 4 percent grade descent for almost 1 mile, then a short climb and mild grade followed by 9 percent grade descent for half mile. Then a 6 percent grade climb for 1.2 mi",Road Grade,Grade,Hwy 89 southeast of Browning,Browning,MT,59417
7847,46.764990000000004,-112.03013500000002,"4630 ft elev, Northbound: 6 percent grade descent for almost 2 miles. Southbound: 5 percent grade descent for just over 3 miles.",Road Grade,Grade,"Hwy 287, I-15",Helena,MT,59602
7848,31.456909999999997,-109.941323,"14 - 0 center height clearance, 2 lanes on northwest bound side, 1 lane on southeast bound side",Mule Pass Tunnel,bt,AZ 80,Bisbee,AZ,85603
7849,31.451855,-109.93463500000001,13 - 11 height clearance,Low Clearance,LC13,West Blvd\/Tombstone Canyon under AZ 80,Bisbee,AZ,85603
7850,33.595372,-107.15871299999999,15 - 8 height clearance,Low Clearance,LC15,I-25,Magdalena,NM,87801
7851,33.606927,-107.15246599999999,16 - 5 height clearance,Low Clearance,LC15,I-25,Magdalena,NM,87801
7852,32.784584,-107.264095,15 - 8 height clearance,Low Clearance,LC15,Over I-25,Arrey,NM,87930
7853,32.918445,-107.564626,"5325 ft elev, Northbound: 7 percent grade descent for about half a mile but it comes down into a curver left, then a right turn and a stop sign.",Road Grade,Grade,"27, south of Hillsboro",Hillsboro,NM,88042
7854,32.237757,-108.95403,15 - 9 height clearance,Low Clearance,LC15,Hwy 80 over I-10,Lordsburg,NM,88045
7855,32.35266,-108.74058500000001,15 - 6 height clearance,Low Clearance,LC15,Stagecoach Rd over I-10,Lordsburg,NM,88045
7856,32.894169,-107.310423,15 - 10 height clearance (Oct 2018),Low Clearance,LC15,Hwy 85 over I-25,Caballo,NM,87931
7857,34.191046,-106.925532,"14 - 4 height clearance, one lane (Oct 2018)",Low Clearance,LC14,access under I-25,Magdalena,NM,87828
7858,34.222693,-106.920763,"14 - 4 height clearance, one lane (Oct 2018)",Low Clearance,LC14,access under I-25,Magdalena,NM,87828
7859,34.236592,-106.915846,"14 - 4 height clearance, one lane (Oct 2018)",Low Clearance,LC14,access under I-25,Acacia,NM,87825
7860,32.642703999999995,-108.342754,15 - 0 height clearance (Oct 2018),Low Clearance,LC15,rail over Hwy 90,Silver City,NM,88061
7861,32.297387,-109.35271499999999,"14 - 4 height clearance, one lane (Oct 2018)",Low Clearance,LC14,access under I-10,Bowie,AZ,85605
7862,31.429709999999996,-109.89305300000001,13 - 9 height clearance (Oct 2018),Low Clearance,LC13,Rail over Erie St,Bisbee,AZ,85603
7863,31.430065999999997,-109.89285600000001,14 - 7 height clearance (Oct 2018),Low Clearance,LC14,Rail over AZ-80,Bisbee,AZ,85603
7864,31.426161999999998,-109.89355,15 - 0 height clearance (Oct 2018),Low Clearance,LC15,over 92,Bisbee,AZ,85603
7865,31.426161999999998,-109.89355,15 - 0 height clearance (Oct 2018),Low Clearance,LC15,over Bisbee Rd,Bisbee,AZ,85603
7866,45.542,-122.38141599999999,13 - 10 height clearance (Oct 2018),Low Clearance,LC13,rail over Crown Point Hwy south towards Historic Columbia River Hwy,Troutdale,OR,97060
7867,45.539782,-122.287742,"235 ft elev, Northbound: 12 percent grade descent for 1.4 mi towards exit with curves",Road Grade,Grade,NE Corbett Hill Road,Corbett,OR,97019
7868,40.809578,-73.695412,9 - 0 height clearance (136),Low Clearance,LC9,over Stonytown Rd,Plandome,NY,11030
7869,40.796471000000004,-74.201972,12 - 3 height clearance (136),Low Clearance,LC12,over Clark St,Glen Ridge,NJ,7028
7870,38.993056,-110.186714,14 - 0 height clearance,Low Clearance,LC14,over 19\/Bus 70,Green River,UT,84525
7871,35.522952000000004,-8.779994,13 - 2 height clearance (136),Low Clearance,LC13,over Allison Rd under I-40,Gallup,NM,87301
7872,35.480385999999996,-108.436898,16 - 2 height clearance,Low Clearance,LC15,Giant Crossing over I-40,Jamestown,NM,87347
7873,35.511164,-108.540849,16 - 6 height clearance (Nov 2018),Low Clearance,LC15,Turtle Butte Circle over I-40,Fort Wingate,NM,87301
7874,34.144186,-116.415038,"3610 ft elev, South: 8 percent grade descent for 1.2 miles. There are some other lesser grades to the north on 247 such as 4 percent descent for about 2 miles",Road Grade,Grade,"247, north of Yucca Valley",Yuuca Valley,CA,92284
7875,33.169561,-95.10201500000001,15 - 11 height clearance,Low Clearance,LC15,rail over U.S. 67,Winfield,TX,75493
7876,32.724804999999996,-96.189041,13 - 9 height clearance,Low Clearance,LC13,rail over U.S. 80,Terrell,TX,75161
7877,33.143446999999995,-95.565069,14 - 8 height clearance,Low Clearance,LC15,67 over I-30,Sulphur Springs,TX,75482
7878,33.137215000000005,-95.572548,15 - 10 height clearance,Low Clearance,LC15,College St over I-30,Sulphur Springs,TX,75482
7879,33.126336,-95.580717,16 - 2 height clearance,Low Clearance,LC15,rail over I-30,Sulphur Springs,TX,75482
7880,33.120398,-95.585583,17 - 6 height clearance,Low Clearance,LC15,I-30 over Bill Bradford Rd,Sulphur Springs,TX,75482
7881,33.11638,-95.596451,16 - 6 height clearance,Low Clearance,LC15,S Broadway St over I-30,Sulphur Springs,TX,75482
7882,33.116362,-95.612657,16 - 11 height clearance,Low Clearance,LC15,Arbala Rd over I-30,Sulphur Springs,TX,75482
7883,33.119927000000004,-95.634036,16 - 8 height clearance,Low Clearance,LC15,Hillcrest Dr S over I-30,Sulphur Springs,TX,75482
7884,33.121221000000006,-95.671534,16 - 3 height clearance,Low Clearance,LC15,Bus 67\/TX313 over I-30,Sulphur Springs,TX,75482
7885,33.120737,-95.70865400000001,16 - 3 height clearance,Low Clearance,LC15,I-30 Service Rd\/3389 over I-30,Sulphur Springs,TX,75482
7886,29.62805,-95.59268,17 - 10 height clearance,Low Clearance,LC15,over U.S. 59\/I-69 NB Frontage Rd,Sugar Land,TX,77478
7887,29.628308,-95.593691,18 - 3 height clearance,Low Clearance,LC15,over U.S. 59\/I-69 SB Frontage Rd,Sugar Land,TX,77478
7888,32.691364,-100.85935699999999,15 - 2 height clearance,Low Clearance,LC15,over 84 southeast bound side,Snyder,TX,79549
7889,32.691,-100.85866,17 - 4 height clearance,Low Clearance,LC15,over 84 northwest bound side,Snyder,TX,79549
7890,29.402437,-98.48620600000001,11 - 3 height clearance (136),Low Clearance,LC11,bridge over S St Marys St,San Antonio,TX,78210
7891,29.394428,-98.486007,15 - 0 height clearance,Low Clearance,LC15,I-10 over Roosevelt Ave,San Antonio,TX,78210
7892,29.477726,-98.377865,18 - 0 height clearance,Low Clearance,LC15,rail over Gibbs Sprawl Rd,San Antonio,TX,78219
7893,29.602068,-98.313976,12 - 6 height clearance (136),Low Clearance,LC12,rail over E Evans Rd,San Antonio,TX,78266
7894,30.514459000000002,-97.655613,17 - 8 height clearance,Low Clearance,LC15,rail over A.W. Grimes Blvd,Round Rock,TX,78664
7895,32.903464,-96.55588399999999,16 - 6 height clearance,Low Clearance,LC15,Main St over President George Bush Hwy,Rowlett,TX,75088
7896,32.905689,-96.55589499999999,16 - 6 height clearance,Low Clearance,LC15,rail over President George Bush Hwy,Rowlett,TX,75088
7897,32.907740000000004,-96.555908,16 - 6 height clearance,Low Clearance,LC15,66 over President George Bush Hwy,Rowlett,TX,75088
7898,29.546415999999997,-95.746769,16 - 3 height clearance,Low Clearance,LC15,rail over I-69,Rosenberg,TX,77469
7899,30.093589,-95.412483,16 - 6 height clearance,Low Clearance,LC15,over Grand Pkwy,Richmond,TX,77406
7900,29.419742,-95.228222,15 - 11 height clearance,Low Clearance,LC15,880 Texas 35 Loop,Alvin,TX,77511
7901,29.423359,-95.22744399999999,14 - 0 height clearance,Low Clearance,LC14,35 over E Hwy 6,Alvin,TX,77511
7902,29.423359,-95.22744399999999,16 - 1 height clearance,Low Clearance,LC15,17650 Alvin Sugarland Rd\/Hwy 6,Manvel,TX,77578
7903,30.468303999999996,-97.796715,16 - 6 height clearance,Low Clearance,LC15,Ramps over US 183 Northbound,Austin,TX,78729
7904,30.468303999999996,-97.796715,16 - 7 height clearance,Low Clearance,LC15,Ramps over US 183 Southbound,Austin,TX,78729
7905,30.467984,-97.797208,17 - 5 height clearance,Low Clearance,LC15,Ramps over Ranch Rd 620,Austin,TX,78729
7906,30.233526,-97.328577,12 - 8 height clearance (136),Low Clearance,LC12,rail over Old Sayers Rd\/157,Bastrop,TX,78602
7907,32.583248,-95.104761,15 - 2 height clearance,Low Clearance,LC15,rail over 401 E Broadway St,Big Sandy,TX,75755
7908,30.166148,-96.423938,15 - 9 height clearance,Low Clearance,LC15,290 over Texas 36,Brenham,TX,77833
7909,32.283188,-99.834197,13 - 0 height clearance (136),Low Clearance,LC13,rail over Pecan St,Buffalo Gap,TX,79508
7910,30.472832,-96.723469,9 - 10 height clearance (136),Low Clearance,LC9,rail over 111,Caldwell,TX,77836
7911,30.499079,-96.705129,10 - 5 height clearance (136),Low Clearance,LC10,rail over 106,Caldwell,TX,77836
7912,33.251045,-95.910847,15 - 1 height clearance,Low Clearance,LC15,rail over Texas 11 Northbound,Commerce,TX,75428
7913,33.250996,-95.911051,14 - 9 height clearance,Low Clearance,LC14,rail over Texas 11 Southbound,Commerce,TX,75428
7914,33.134077000000005,-95.80768499999999,14 - 1 height clearance,Low Clearance,LC14,rail over Farm to Market Road 499,Cumby,TX,75433
7915,32.886648,-96.70038000000001,14 - 5 height clearance,Low Clearance,LC14,rail over Plano Rd,Dallas,TX,75238
7916,32.894546000000005,-96.71010799999999,14 - 3 height clearance,Low Clearance,LC14,rail over 10200 Miller Rd,Dallas,TX,75238
7917,32.854937,-96.732617,16 - 11 height clearance,Low Clearance,LC15,rail over E Northwest Hwy eastbound,Dallas,TX,75238
7918,32.855319,-96.73265500000001,16 - 5 height clearance,Low Clearance,LC15,rail over E Northwest Hwy westbound,Dallas,TX,75238
7919,32.894517,-96.711591,16 - 2 height clearance,Low Clearance,LC15,Royal Ln over I-635,Dallas,TX,75238
7920,32.8974,-96.713832,18 - 4 height clearance,Low Clearance,LC15,rail over I-635,Dallas,TX,75238
7921,32.900379,-96.71762199999999,16 - 2 height clearance,Low Clearance,LC15,Skillman St over I-635,Dallas,TX,75238
7922,32.909083,-96.732036,16 - 7 height clearance,Low Clearance,LC15,Forest Ln over I-635,Dallas,TX,75238
7923,32.911390000000004,-96.73545899999999,16 - 7 height clearance,Low Clearance,LC15,Abrams Rd over I-635,Dallas,TX,75238
7924,32.916768,-96.74338399999999,16 - 4 height clearance,Low Clearance,LC15,Greenville Ave over I-635,Dallas,TX,75238
7925,33.721226,-96.556607,"14 - 1 southwestbound, 14 - 4 northeastbound height clearance",Low Clearance,LC14,rail over S Eisenhower Pkwy,Denison,TX,75020
7926,33.720661,-96.558332,"14 - 4 northeastbound height clearance, 17 - 7 southwestbound",Low Clearance,LC14,Texoma over S Eisenhower Pkwy,Denison,TX,75020
7927,33.721109999999996,-96.56443900000001,27 - 7 height clearance,Low Clearance,LC15,S Eisenhower Pkwy over Theresa Dr,Denison,TX,75020
7928,31.788031,-106.525985,17 - 3 height clearance,Low Clearance,LC15,rail over Paisano Dr,El Paso,TX,79922
7929,30.336249,-97.366845,16 - 5 height clearance,Low Clearance,LC15,S Main St over Texas 95,Elgin,TX,78621
7930,29.697124,-97.101938,14 - 11 height clearance,Low Clearance,LC14,Interstate 10 over N La Grange St,Flatonia,TX,78941
7931,29.696686,-97.108574,16 - 2 height clearance,Low Clearance,LC15,95 over Interstate 10,Flatonia,TX,78941
7932,29.696633000000002,-97.111982,16 - 1 height clearance,Low Clearance,LC15,rail over Interstate 10,Flatonia,TX,78941
7933,29.69646,-97.128077,17 - 0 height clearance,Low Clearance,LC15,2762 over Interstate 10,Flatonia,TX,78941
7934,29.693433000000002,-97.156762,16 - 1 height clearance,Low Clearance,LC15,Old Waelder Rd over Interstate 10,Flatonia,TX,78941
