,Longitude,Latitude,State,Roadway,Direction,Name,Mile Marker,Restrooms,Restrooms(Vault Toilet),Restrooms(Portapotties),Picnic Tables,Vending Machines,Pet Walking Area,Handicapped Facilities,RV Dump,Restaurant,Gas,Scenic View
936,-92.84025799999999,46.207997,MN,I-35,NB,KETTLE RIVER REST AREA, MM198,True,False,False,True,True,True,True,False,False,False,False
937,-92.802718,46.359899,MN,I-35,SB,GENERAL ANDREWS REST AREA, MM208,True,False,False,True,True,True,True,False,False,False,False
938,-92.604522,46.556043,MN,I-35,NB,CULKIN REST AREA, MM226,True,False,False,True,True,True,True,False,False,False,False
939,-92.221147,46.725946,MN,I-35,NB,THOMPSON HILL WELCOME CENTER FOLLOW SIGNS, MM250,True,False,False,True,True,True,True,False,False,False,True
940,-92.212899,46.726301,MN,I-35,SB,THOMPSON HILL WELCOME CENTER FOLLOW SIGNS, MM250,True,False,False,True,True,True,True,False,False,False,True
941,-95.986632,43.637398,MN,I-90,EB,ADRIAN REST AREA, MM24,True,False,False,True,True,True,True,False,False,False,False
942,-95.96273599999999,43.637706,MN,I-90,WB,ADRIAN REST AREA, MM25,True,False,False,True,True,True,True,False,False,False,False
943,-95.089511,43.637141,MN,I-90,EB,CLEAR LAKE REST AREA, MM69,True,False,False,True,True,True,True,False,False,False,False
944,-95.021793,43.638618,MN,I-90,WB,DES MOINES RIVER REST AREA, MM72,True,False,False,True,True,True,True,False,False,False,False
945,-94.11784200000001,43.660472999999996,MN,I-90,EB,BLUE EARTH REST AREA, MM118,True,False,False,True,True,True,True,False,False,False,True
946,-94.10973299999999,43.660032,MN,I-90,WB,BLUE EARTH REST AREA, MM118,True,False,False,True,True,True,True,False,False,False,True
947,-93.287554,43.672478999999996,MN,I-90,EB,HAYWARD REST AREA, MM162,True,False,False,True,True,True,True,False,False,False,False
948,-93.108425,43.659781,MN,I-90,WB,OAKLAND WOODS REST AREA, MM171,True,False,False,True,True,True,True,False,False,False,False
949,-92.585626,43.807156,MN,I-90,EB,HIGH FOREST REST AREA, MM202,True,False,False,True,True,True,True,False,False,False,False
950,-92.278349,43.955667,MN,I-90,WB,MEDICAL PIONEERS OF MINNESOTA REST AREA, MM222,True,False,False,True,True,True,True,False,False,False,False
951,-91.852451,43.933577,MN,I-90,EB,ENTERPRISE REST AREA, MM244,True,False,False,True,True,True,True,False,False,False,False
952,-91.3051,43.85991,MN,I-90,EB/WB,DRESBACH WELCOME CENTER, MM275,True,False,False,True,True,True,True,False,False,False,True
953,-96.744624,46.847072,MN,I-94,EB,MOORHEAD WELCOME CENTER, MM2,True,False,False,True,True,True,True,False,False,False,False
954,-96.04639399999999,46.229801,MN,I-94,EB,REST AREA, MM60,True,False,False,True,True,True,True,False,False,False,False
955,-95.92164100000001,46.130324,MN,I-94,WB,HANSEL LAKE REST AREA, MM69,True,False,False,True,True,True,True,False,False,False,False
956,-95.455839,45.870751,MN,I-94,EB,LAKE LATOKA REST AREA, MM100,True,False,False,True,True,True,True,False,False,False,False
957,-95.340024,45.835939,MN,I-94,WB,BURGEN LAKE REST AREA, MM105,True,False,False,True,True,True,True,False,False,False,False
958,-94.489127,45.606681,MN,I-94,EB,BIG SPUNK LAKE REST AREA, MM152,True,False,False,True,True,True,True,False,False,False,False
959,-94.478314,45.603241,MN,I-94,WB,MIDDLE SPUNK LAKE REST AREA, MM152,True,False,False,True,True,True,True,False,False,False,False
960,-94.06599200000001,45.415381,MN,I-94,WB,FULLER LAKE REST AREA, MM178,True,False,False,True,True,True,True,False,False,False,False
961,-93.911928,45.352001,MN,I-94,EB,ENFIELD REST AREA, MM187,True,False,False,True,True,True,True,False,False,False,False
962,-93.476015,45.114513,MN,I-94,EB,ELM CREEK REST AREA, MM215,True,False,False,True,True,True,True,False,False,False,False
963,-92.80924499999999,44.951267,MN,I-94,WB,ST CROIX WELCOME CENTER, MM256,True,False,False,True,True,True,True,False,False,False,False
964,-93.302155,46.607552,MN,SR-210,EB,CLOSED FOR THE SEASON McGREGOR REST AREA LEFT LANE, MM173,True,True,False,True,False,True,False,False,False,False,False
965,-93.30006800000001,46.608205,MN,SR-210,WB,CLOSED FOR THE SEASON McGREGOR REST AREA, MM173,True,True,False,True,False,True,False,False,False,False,False
966,-94.318174,46.263847999999996,MN,SR-371,SB,BRAINERD LAKES WELCOME CENTER LEFT TURN, MM20,True,False,False,True,True,True,True,False,False,False,False
967,-94.315854,46.261733,MN,SR-371,NB,BRAINERD LAKES WELCOME CENTER LEFT TURN, MM20,True,False,False,True,True,True,True,False,False,False,False
968,-95.653074,43.568826,MN,SR-60,EB/WB,WORTHINGTON REST AREA, MM5,True,False,False,True,True,True,True,False,False,False,False
969,-94.521922,43.977721,MN,SR-60,EB,WATONWAN RIVER REST AREA, MM74,True,False,False,True,True,True,True,False,False,False,False
970,-94.511494,43.978168,MN,SR-60,WB,WATONWAN RIVER REST AREA, MM74,True,False,False,True,True,True,True,False,False,False,False
971,-91.7875,46.9508333,MN,SR-61,NB/SB,KNIFE RIVER REST AREA, MM18,True,True,False,True,False,True,False,False,False,False,False
972,-91.47338,47.139802,MN,SR-61,NB/SB,GOOSEBERRY FALLS REST AREA, MM39,True,False,False,True,True,True,True,False,False,False,False
973,-91.196271,47.339715999999996,MN,SR-61,NB/SB,TETTEGOUCHE VISITOR CENTER, MM59,True,False,False,True,True,True,True,False,False,False,False
974,-90.897391,47.543611999999996,MN,SR-61,NB/SB,CROSS RIVER REST AREA, MM79,True,True,False,False,False,True,False,False,False,False,False
975,-90.89415600000001,47.545534,MN,SR-61,NB/SB,CUT FACE CREEK REST AREA, MM104,True,True,False,False,False,True,False,False,False,False,False
976,-89.59364599999999,47.999568,MN,SR-61,NB/SB,GRAND PORTAGE VISITOR CENTER, MM150,True,False,False,True,True,True,True,False,False,False,False
977,-89.652739,47.987332,MN,SR-61,NB/SB,MT JOSEPHINE REST AREA, MM148,True,True,False,True,False,True,False,False,False,False,False
978,-93.27792600000001,45.983261,MN,SR-65,NB/SB,KNIFE LAKE WAYSIDE REST AREA,,True,True,False,True,False,True,False,False,False,False,True
979,-93.32714399999999,46.774039,MN,SR-65,NB/SB,BIG SANDY LAKE OVERLOOK,,True,True,False,True,False,True,False,False,False,False,True
980,-92.785857,45.085316,MN,SR-95,NB/SB,STILLWATER BOOMSITE, MM101,True,False,False,True,False,True,False,False,False,False,True
981,-95.704934,46.713506,MN,US-10,EB/WB,FRAZEE REST AREA, MM55,True,False,False,True,True,True,True,False,False,False,False
982,-93.506451,45.248107,MN,US-10,EB/WB,DAYTON PORT REST AREA, MM218,True,False,False,True,True,True,True,False,False,False,False
983,-94.095772,45.530186,MN,US-10,EB/WB,CENTRAL MINNESOTA TOURIST INFORMATION CENTER, MM181,True,False,False,True,True,True,True,False,False,False,False
984,-96.45015500000001,45.303641,MN,US-12,EB/WB,STATE LINE WAYSIDE, MM0.5,True,False,True,False,False,False,False,False,False,False,True
985,-94.374507,45.089303,MN,US-12,EB/WB,DARWIN WINTER PARK REST AREA, MM109,True,True,False,True,False,True,False,False,False,False,False
986,-93.738067,46.444022,MN,US-169,NB/SB,PINE HICKORY LAKES REST AREA, MM246,True,True,False,True,False,False,False,False,False,False,False
987,-93.874827,44.49092,MN,US-169,NB/SB,MINNESOTA VALLEY REST AREA, MM80,True,False,False,True,True,True,True,False,False,False,False
988,-93.663214,45.922883,MN,US-169,NB/SB,RUM RIVER REST AREA, MM203,True,False,False,True,True,True,True,False,False,False,False
989,-96.853587,47.84538,MN,US-2,EB/WB,FISHER'S LANDING TOURIST INFORMATION CENTER, MM12,True,False,False,True,True,True,True,False,False,False,False
990,-95.972636,47.657747,MN,US-2,EB,OAK LAKE REST AREA LEFT TURN, MM59,True,False,False,True,True,True,True,False,False,False,False
991,-95.965769,47.655815000000004,MN,US-2,WB,OAK LAKE REST AREA, MM59,True,False,False,True,True,True,True,False,False,False,False
992,-95.63422299999999,47.528211999999996,MN,US-2,EB/WB,LENGBY REST AREA, MM77,True,True,False,True,False,False,False,False,False,False,False
993,-94.589721,47.380578,MN,US-2,WB,CASS LAKE TOURIST INFORMATION CENTER, MM131,True,False,False,True,True,True,True,False,False,False,False
994,-94.597592,47.381982,MN,US-2,EB,CASS LAKE TOURIST INFORMATION CENTER LEFT TURN, MM131,True,False,False,True,True,True,True,False,False,False,False
995,-92.917404,46.925806,MN,US-2,EB,FLOODWOOD REST AREA LEFT TURN, MM221,True,False,False,True,True,True,True,False,False,False,False
996,-92.916015,46.924721000000005,MN,US-2,WB,FLOODWOOD REST AREA, MM221,True,False,False,True,True,True,True,False,False,False,False
997,-92.139865,43.815306,MN,US-52,NB/SB,PARSLEY BRIDGE REST AREA, MM31,True,True,False,True,False,False,False,False,False,False,False
998,-92.46077,46.959911,MN,US-53,NB/SB,INDEPENDENCE REST AREA, MM20,True,True,False,True,False,False,False,False,False,False,False
999,-92.47024499999999,47.319947,MN,US-53,NB/SB,ANCHOR LAKE REST AREA, MM50,True,False,False,True,True,True,True,False,False,False,False
1000,-92.83333499999999,48.046191,MN,US-53,NB/SB,ORR WELCOME CENTER, MM109,True,False,False,True,True,True,True,False,False,False,False
1001,-95.884561,46.722249,MN,US-59,NB/SB,SAUERS LAKE REST AREA, MM256,True,True,False,True,False,True,False,False,False,False,False
1002,-92.312896,44.492458,MN,US-61,EB/WB,LAKE PEPIN REST AREA, MM78,True,False,False,True,True,True,True,False,False,False,False
1003,-95.05810699999999,46.910740000000004,MN,US-71,NB/SB,PARK RAPIDS VISITOR CENTER, MM259,True,False,False,True,True,True,True,False,False,False,False
1004,-90.185304,38.768724,MO,,,CHAIN OF ROCKS WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
1005,-90.18633100000001,38.767281,MO,I-270,EB,CHAIN OF ROCKS WELCOME CENTER FOLLOW SIGNS, MM34,True,False,False,True,True,True,True,False,False,False,False
1006,-90.180201,38.766572,MO,I-270,WB,CHAIN OF ROCKS WELCOME CENTER FOLLOW SIGNS, MM34,True,False,False,True,True,True,True,False,False,False,False
1007,-95.216154,40.106023,MO,I-29,SB,MOUND CITY REST AREA, MM82,True,False,False,True,False,True,True,False,False,False,False
1008,-95.213402,40.098295,MO,I-29,NB,MOUND CITY REST AREA, MM82,True,False,False,True,False,True,True,False,False,False,False
1009,-95.550274,40.397195,MO,I-29,SB,ROCK PORT WELCOME CENTER, MM108,True,False,False,True,True,True,True,False,False,False,False
1010,-94.78735400000001,39.479137,MO,I-29,SB,DEARBORN REST AREA, MM27,True,False,False,True,True,True,True,False,False,False,False
1011,-94.787295,39.473672,MO,I-29,NB,DEARBORN REST AREA, MM27,True,False,False,True,True,True,True,False,False,False,False
1012,-94.312478,39.472885,MO,I-35,NB,HOLT REST AREA, MM34,True,False,False,True,True,True,True,False,False,False,False
1013,-94.305531,39.484619,MO,I-35,SB,HOLT REST AREA, MM35,True,False,False,True,True,True,True,False,False,False,False
1014,-93.952934,40.552082,MO,I-35,SB,EAGLEVILLE WELCOME CENTER/REST AREA, MM112,True,False,False,True,True,True,True,False,False,False,False
1015,-94.312303,39.473051,MO,I-35,NB,LATHROP REST AREA, MM34,True,False,False,True,True,True,True,False,False,False,False
1016,-94.305619,39.484488,MO,I-35,SB,LATHROP REST AREA, MM34,True,False,False,True,True,True,True,False,False,False,False
1017,-91.91363100000001,37.945238,MO,I-44,EB,DOOLITTLE REST AREA, MM178,True,True,False,False,False,True,False,False,False,False,False
1018,-91.904922,37.945442,MO,I-44,WB,DOOLITTLE REST AREA, MM178,True,True,False,False,False,True,False,False,False,False,False
1019,-94.58864799999999,37.002463,MO,I-44,EB,JOPLIN WELCOME CENTER/REST AREA, MM2,True,False,False,True,True,True,True,False,False,False,False
1020,-92.859488,37.469256,MO,I-44,EB,CONWAY REST AREA, MM110.6,True,False,False,True,True,True,True,False,False,False,False
1021,-92.855565,37.477532000000004,MO,I-44,WB,CONWAY REST AREA, MM111.4,True,False,False,True,True,True,True,False,False,False,False
1022,-91.051011,38.314432000000004,MO,I-44,EB,ST CLAIR REST AREA-LEFT EXIT, MM235,True,False,False,True,True,True,True,False,False,False,False
1023,-91.042695,38.317661,MO,I-44,WB,ST CLAIR REST AREA-LEFT EXIT, MM235,True,False,False,True,True,True,True,False,False,False,False
1024,-89.728959,36.247566,MO,I-55,NB,HAYTI WELCOME CENTER/REST AREA, MM20,True,False,False,True,True,True,True,False,False,False,False
1025,-89.59214200000001,36.539783,MO,I-55,SB,MARSTON WELCOME CENTER/REST AREA, MM42,True,False,False,True,True,True,True,False,False,False,False
1026,-89.675659,37.494043,MO,I-55,SB,FRUITLAND REST AREA, MM110.6,True,False,False,True,True,True,True,False,False,False,False
1027,-90.245667,38.028723,MO,I-55,NB,BLOOMSDALE REST AREA, MM160,True,False,False,True,True,True,True,False,False,False,False
1028,-93.589931,38.993772,MO,I-70,EB,CONCORDIA REST AREA, MM57,True,False,False,True,True,True,True,False,False,False,False
1029,-93.583561,38.993487,MO,I-70,WB,CONCORDIA REST AREA, MM57,True,False,False,True,True,True,True,False,False,False,False
1030,-92.730036,38.936603000000005,MO,I-70,EB,BOONVILLE REST AREA, MM104,True,False,False,True,True,True,True,False,False,False,False
1031,-92.72596899999999,38.936935,MO,I-70,WB,BOONVILLE REST AREA, MM104,True,False,False,True,True,True,True,False,False,False,False
1032,-91.059791,38.826668,MO,I-70,EB,WRIGHT CITY REST AREA, MM198,True,False,False,True,True,True,True,False,False,False,False
1033,-91.047501,38.828289,MO,I-70,WB,WRIGHT CITY REST AREA, MM198,True,False,False,True,True,True,True,False,False,False,False
1034,-88.541662,34.91025,MS,,,ALCORN COUNTY WELCOME CENTER,,True,False,False,True,True,True,True,True,False,False,False
1035,-89.601028,30.314478,MS,I-10,EB,HANCOCK COUNTY WELCOME CENTER FOLLOW SIGNS, MM2,True,False,False,True,False,True,True,True,False,False,False
1036,-89.594481,30.317327000000002,MS,I-10,WB,HANCOCK COUNTY WELCOME CENTER FOLLOW SIGNS, MM2,True,False,False,True,False,True,True,True,False,False,False
1037,-88.625919,30.437433000000002,MS,I-10,EB,REST AREA, MM63,True,False,False,True,True,True,True,True,False,False,False
1038,-88.616491,30.438015000000004,MS,I-10,WB,REST AREA, MM63,True,False,False,True,True,True,True,True,False,False,False
1039,-88.430313,30.462303000000002,MS,I-10,WB,JACKSON COUNTY WELCOME CENTER, MM74,True,False,False,True,True,True,True,True,False,False,False
1040,-89.694996,32.305658,MS,I-20,WB,SCOTT COUNTY REST AREA, MM74,True,False,False,True,False,True,True,True,False,False,False
1041,-89.44521,32.325507,MS,I-20,EB,SCOTT COUNTY REST AREA, MM90,True,False,False,True,True,True,True,True,False,False,False
1042,-90.894723,32.310342999999996,MS,I-20,WB,WARREN COUNTY WELCOME CENTER FOLLOW SIGNS, MM0.2,True,False,False,True,True,True,True,True,False,False,False
1043,-90.89903699999999,32.31015,MS,I-20,EB,WARREN COUNTY WELCOME CENTER FOLLOW SIGNS, MM0.2,True,False,False,True,True,True,True,True,False,False,False
1044,-88.529655,32.411285,MS,I-20/59,WB,LAUDERDALE COUNTY WELCOME CENTER, MM167,True,False,False,True,True,True,True,True,False,False,False
1045,-88.229155,34.220039,MS,I-22,WB,ITAWABA COUNTY WELCOME CENTER, MM114,True,False,False,True,True,True,True,False,False,False,False
1046,-89.970927,34.810461,MS,I-55,SB,HERNANDO WELCOME CENTER, MM279,True,False,False,True,False,True,True,True,False,False,False
1047,-89.839867,33.18486,MS,I-55,NB,WEST REST AREA, MM163,True,False,False,True,False,True,True,True,False,False,False
1048,-89.782925,33.308417,MS,I-55,SB,VAIDEN REST AREA, MM173,True,False,False,True,False,True,True,True,False,False,False
1049,-89.925883,34.246618,MS,I-55,NB,COURTLAND REST AREA, MM240,True,False,False,True,False,True,True,True,False,False,False
1050,-89.92778299999999,34.255637,MS,I-55,SB,COURTLAND REST AREA, MM240,True,False,False,True,False,True,True,True,False,False,False
1051,-90.49646899999999,31.04448,MS,I-55,NB,PIKE COUNTY WELCOME CENTER, MM3,True,False,False,True,False,True,True,True,False,False,False
1052,-90.434487,31.767034000000002,MS,I-55,NB,WESSON REST AREA, MM54,True,False,False,True,True,True,True,True,False,False,False
1053,-90.43356700000001,31.773766,MS,I-55,SB,WESSON REST AREA, MM54,True,False,False,True,True,True,True,True,False,False,False
1054,-89.963593,34.766759,MS,I-55,NB,HERNANDO REST AREA, MM276,True,False,False,True,True,True,True,True,False,False,False
1055,-89.671274,30.493785,MS,I-59,NB,PEARL RIVER COUNTY WELCOME CENTER, MM3,True,False,False,True,False,True,True,True,False,False,False
1056,-89.592979,30.311288,MS,SR-607,NB/SB,HANCOCK COUNTY WELCOME CENTER,,True,False,False,True,False,True,True,True,False,False,False
1057,-88.543986,34.911359000000004,MS,US-45,SB,ALCORN COUNTY WELCOME CENTER FOLLOW SIGNS,,True,False,False,True,True,True,True,True,False,False,False
1058,-88.545212,34.906299,MS,US-45,NB,ALCORN COUNTY WELCOME CENTER FOLLOW SIGNS,,True,False,False,True,True,True,True,True,False,False,False
1059,-89.16557900000001,30.868101,MS,US-49,SB,DELMA FURNISS HOSPITALITY STATION,,True,False,False,True,True,True,True,True,False,False,False
1060,-89.858983,37.469994,MS,US-49,NB,REST AREA LEFT EXIT,,True,False,False,True,True,True,True,True,False,False,False
1061,-90.899746,32.312168,MS,US-61,NB/SB,ADAMS COUNTY WELCOME CENTER,,True,False,False,True,True,True,True,True,False,False,False
1062,-91.29359000000001,31.092421,MS,US-61,SB,WOODVILLE HOSPITALITY STATION TURN LEFT,,True,False,False,True,True,True,True,False,False,False,False
1063,-91.294501,31.090566,MS,US-61,NB,WOODVILLE HOSPITALITY STATION,,True,False,False,True,True,True,True,False,False,False,False
1064,-91.067092,33.384954,MS,US-82,EB/WB,WASHINGTON COUNTY WELCOME CENTER,,True,False,False,True,True,True,True,False,False,False,False
1065,-104.179893,46.989612,MT,,,WIBAUX REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1066,-105.018759,46.899401,MT,,NB/SB,BAD ROUTE REST AREA,,True,False,False,True,False,True,True,False,False,False,False
1067,-112.794075,44.850209,MT,I-15,NB,RED ROCKS REST AREA, MM34,True,True,False,False,False,True,False,False,False,False,False
1068,-112.798061,44.855391999999995,MT,I-15,SB,RED ROCKS REST AREA, MM34,True,True,False,False,False,True,False,False,False,False,False
1069,-112.104074,46.955290999999995,MT,I-15,SB,LYONS CREEK TURNOUT, MM222,True,True,False,False,False,True,False,False,False,False,False
1070,-112.11054299999999,46.951138,MT,I-15,NB,LYONS CREEK TURNOUT, MM222,True,True,False,False,False,True,False,False,False,False,False
1071,-112.58913799999999,44.629708,MT,I-15,NB,LIMA REST AREA, MM15.2,True,False,False,True,False,True,True,False,False,False,False
1072,-112.59597600000001,44.633876,MT,I-15,SB,LIMA REST AREA TURN LEFT, MM15.2,True,False,False,True,False,True,True,False,False,False,False
